"FAMILIA","Id","Nombre","Codigo","FK_Periodicidad","FK_Publicacion","FK_Periodo_ini","Anyo_Periodo_ini","FechaRef_fin","Ultima_Modificacion"
"ETR",12495,"Viajes, pernoctaciones, duración media y gasto por motivo principal del viaje","NAC",1,443,2,"2015","null",1734681600000
"ETR",14298,"Excursiones y gasto por comunidad autónoma de residencia de los excursionistas ","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",15797,"Viajes, pernoctaciones y duración media por principales características de los viajes","NAC-CCAA",12,462,28,"2015","null",1711440000000
"ETR",24920,"Viajes, pernoctaciones, duración media y gasto por alojamiento principal, según tipo de destino principal","NAC",12,462,28,"2015","null",1711440000000
"ETR",24928,"Viajes, pernoctaciones, duración media y gasto por alojamiento principal, según destino principal (extranjero y comunidades autónomas) ","CCAA",12,462,19,"2015","null",1711440000000
"ETR",24932,"Etapas con destino interno, pernoctaciones y duración media de la etapa por alojamiento, según comunidad autónoma de destino de la etapa ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24939," Excursiones y gasto por tipo de destino principal                                                                                                   ","NAC",12,462,19,"2015","null",1711440000000
"ETR",24943,"Viajes, pernoctaciones, duración media y gasto por tipo de alojamiento principal, según comunidad autónoma de residencia de los viajeros                          ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24947,"Excursiones y gasto por comunidad autónoma de residencia de los excursionistas ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",25756,"Personas viajeras por edad, según destino y duración del viaje.                                                                          ","NAC",12,462,28,"2015","null",1719471600000
"ETR",25867,"Personas no viajeras por edad, según motivos para no viajar.","NAC",12,462,19,"2015","null",1719471600000
"ETR",61299,"Viajes, pernoctaciones y duración media por sexo y edad de los viajeros","NAC",3,445,19,"2015","null",1734681600000
"ETR",61300,"Viajes, pernoctaciones y duración media por sexo y edad de los viajeros","NAC",12,462,28,"2015","null",1711440000000
"ETR",68551,"Viajes, pernoctaciones y gasto total por tipo de destino principal","NAC",12,650,28,"2015",28,"2023",1738135500000
"ETR",12422,"Viajes, pernoctaciones, duración media y gasto por tipo de destino principal","NAC",1,443,2,"2015","null",1734681600000
"ETR",12429,"Viajes, pernoctaciones, duración media y gasto por motivo principal del viaje, según tipo de destino principal","NAC",3,445,19,"2015","null",1734681600000
"ETR",12436,"Viajes con destino principal interno, pernoctaciones, duración media y gasto por tipo de origen, según comunidad autónoma de destino principal ","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",12440,"Etapas con destino interno, pernoctaciones y duración media de la etapa por tipo de origen del viaje, según comunidad autónoma de destino de la etapa ","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",12442,"Viajes, pernoctaciones y duración media por nacionalidad de los viajeros","NAC",3,445,19,"2015","null",1734681600000
"ETR",12450,"Viajes con destino principal interno, pernoctaciones, duración media y gasto por tipo de destino principal, según comunidad autónoma de residencia de los viajeros","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",12497,"Viajes, pernoctaciones, duración media y gasto por tipo de destino principal","NAC",1,443,2,"2015","null",1734681600000
"ETR",13232,"Excursiones y gasto por destino principal (extranjero y comunidades autónomas)                                                                                                    ","CCAA",3,445,19,"2015","null",1734681600000
"ETR",15796,"Gasto total y gastos medios por principales características de los viajes","NAC-CCAA",12,462,28,"2015","null",1711440000000
"ETR",24921,"Viajes, pernoctaciones, duración media y gasto por motivo principal del viaje, según tipo de destino principal","NAC",12,462,19,"2015","null",1711440000000
"ETR",24929,"Viajes con destino principal interno, pernoctaciones, duración media y gasto por tipo de origen, según comunidad autónoma de destino principal ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24933,"Etapas con destino interno, pernoctaciones y duración media de la etapa por tipo de origen del viaje, según comunidad autónoma de destino de la etapa ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24935,"Viajes, pernoctaciones y duración media por nacionalidad de los viajeros","NAC",12,462,19,"2015","null",1711440000000
"ETR",24940,"Excursiones y gasto por destino principal (extranjero y comunidades autónomas)                                                                                                    ","CCAA",12,462,19,"2015","null",1711440000000
"ETR",24944,"Viajes con destino principal interno, pernoctaciones, duración media y gasto por tipo de destino principal, según comunidad autónoma de residencia de los viajeros","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",25758,"Personas viajeras por nivel de formación alcanzado, según destino y duración del viaje.                                                         ","NAC",12,462,28,"2015","null",1719471600000
"ETR",25868,"Personas no viajeras por nivel de formación alcanzado, según motivos para no viajar","NAC",12,462,19,"2015","null",1719471600000
"ETR",68552,"Viajes, pernoctaciones y gasto total por principal medio de transporte","NAC",12,650,28,"2015",28,"2023",1738135500000
"ETR",12423,"Viajes, pernoctaciones, duración media y gasto por tipo de viaje","NAC",1,443,2,"2015","null",1734681600000
"ETR",12430,"Viajes, pernoctaciones, duración media y gasto por duración del viaje, según tipo de destino principal","NAC",3,445,19,"2015","null",1734681600000
"ETR",12444,"Viajes, pernoctaciones y duración media por nivel de formación alcanzado de los viajeros","NAC",3,445,19,"2015","null",1734681600000
"ETR",12496,"Viajes, pernoctaciones, duración media y gasto por tipo de viaje","NAC",1,443,2,"2015","null",1734681600000
"ETR",13230,"Viajes, viajes por persona e índice sobre la media por comunidad autónoma de residencia de los viajeros","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",13231,"Viajes con destino principal interno, viajes por persona e índice sobre la media según comunidad autónoma de destino principal","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",13233,"Excursiones con destino principal interno, excursiones por persona e índice sobre la media por  comunidad autónoma de destino principal ","NAC-CCAA",3,445,19,"2015","null",1734681600000
"ETR",24922,"Viajes, pernoctaciones, duración media y gasto por duración del viaje, según tipo de destino principal","NAC",12,462,19,"2015","null",1711440000000
"ETR",24930,"Viajes con destino principal interno, viajes por persona e índice sobre la media según comunidad autónoma de destino principal","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24936,"Viajes, pernoctaciones y duración media por nivel de formación alcanzado de los viajeros","NAC",12,462,19,"2015","null",1711440000000
"ETR",24941,"Excursiones con destino principal interno, excursiones por persona e índice sobre la media por  comunidad autónoma de destino principal ","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",24945,"Viajes, viajes por persona e índice sobre la media por comunidad autónoma de residencia de los viajeros","NAC-CCAA",12,462,19,"2015","null",1711440000000
"ETR",25759,"Personas viajeras por relación con la actividad, según destino y duración del viaje.                                            ","NAC",12,462,28,"2015","null",1719471600000
"ETR",25869,"Personas no viajeras por relación con la actividad, según motivos para no viajar","NAC",12,462,19,"2015","null",1719471600000
"ETR",68553,"Viajes, pernoctaciones y gasto total por alojamiento principal","NAC",12,650,28,"2015",28,"2023",1738135500000
"ETR",12424,"Excursiones y gasto por motivo principal de la excursión","NAC",1,443,2,"2015","null",1734681600000
"ETR",12431,"Viajes, pernoctaciones, duración media y gasto por principal medio de transporte, según tipo de destino principal","NAC",3,445,19,"2015","null",1734681600000
"ETR",12445,"Viajes, pernoctaciones y duración media por relación con la actividad de los viajeros","NAC",3,445,19,"2015","null",1734681600000
"ETR",24923,"Viajes, pernoctaciones, duración media y gasto por principal medio de transporte, según tipo de destino principal","NAC",12,462,19,"2015","null",1711440000000
"ETR",24937,"Viajes, pernoctaciones y duración media por relación con la actividad de los viajeros                                                                               ","NAC",12,462,19,"2015","null",1711440000000
"ETR",25760,"Personas viajeras por nacionalidad, según destino y duración del viaje.                                        ","NAC",12,462,19,"2015","null",1719471600000
"ETR",25870,"Personas no viajeras por tipo de hogar, según motivos para no viajar","NAC",12,462,19,"2015","null",1719471600000
"ETR",68554,"Viajes, pernoctaciones y gasto total por forma de reserva del alojamiento","NAC",106,640,452,"2017",452,"2023",1738135500000
"ETR",12432,"Viajes, pernoctaciones, duración media y gasto por forma de organización del viaje, según tipo de destino principal ","NAC",3,445,19,"2015","null",1734681600000
"ETR",24924,"Viajes, pernoctaciones, duración media y gasto por forma de organización del viaje, según tipo de destino principal ","NAC",12,462,19,"2015","null",1711440000000
"ETR",25761,"Personas viajeras por tipo de hogar, según destino y duración del viaje.                                     ","NAC",12,462,19,"2015","null",1719471600000
"ETR",25871,"Personas no viajeras por disponibilidad de vivienda secundaria, según motivos para no viajar.","NAC",12,462,19,"2015","null",1719471600000
"ETR",68555,"Viajes, pernoctaciones y gasto total por uso de internet en la reserva del alojamiento","NAC",106,640,452,"2017",452,"2023",1738135500000
"ETR",12433,"Viajes, pernoctaciones, duración media y gasto por tipo de viaje                                                                                                  ","NAC",3,445,19,"2015","null",1734681600000
"ETR",24925,"Viajes, pernoctaciones, duración media y gasto por tipo de viaje ","NAC",12,462,19,"2015","null",1711440000000
"ETR",25814,"Personas viajeras por disponibilidad de vivienda secundaria, según destino y duración del viaje.                                ","NAC",12,462,19,"2015","null",1719471600000
"ETR",25872,"Personas no viajeras por ingresos del hogar, según motivos para no viajar","NAC",12,462,19,"2015","null",1719471600000
"ETR",68556,"Viajes, pernoctaciones y gasto total por forma de reserva del transporte","NAC",106,640,452,"2017",452,"2023",1738135500000
"ETR",14295,"Gasto de los viajes por partidas de gasto, según forma de organización y tipo de destino principal","NAC",3,445,19,"2015","null",1734681600000
"ETR",24926,"Gasto de los viajes por partidas de gasto, según forma de organización y tipo de destino principal","NAC",12,462,19,"2015","null",1711440000000
"ETR",25815,"Personas viajeras por ingresos del hogar, según destino y duración del viaje.                           ","NAC",12,462,19,"2015","null",1719471600000
"ETR",68557,"Viajes, pernoctaciones y gasto total por uso de internet en la reserva del transporte","NAC",106,640,452,"2017",452,"2023",1738135500000
"ETR",68558,"Viajes, pernoctaciones y gasto total por forma de organización","NAC",106,640,452,"2017",452,"2023",1738135500000
"ETR",68559,"Viajes, pernoctaciones y gasto total por uso de internet en la forma de organización","NAC",106,640,452,"2017",452,"2023",1738135500000
"GDVE",37803,"Distribución porcentual del gasto anual, gasto total, GMD y GMV realizado en destino real dentro de cada comunidad autónoma de destino por país de residencia de los visitantes","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",37804,"Distribución porcentual del gasto anual, gasto total, GMD y GMV realizado en destino real por cada país de residencia de los visitantes, según comunidad autónoma de destino","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",37805,"Distribución porcentual del gasto anual, gasto total, GMD y GMV realizado en destino real dentro de cada comunidad autónoma de destino por país de residencia de los visitantes","CCAA",12,558,28,"2018","null",1712044800000
"GDVE",37806,"Distribución porcentual del gasto anual, gasto total, GMD y GMV realizado en destino real por cada país de residencia de los visitantes, según comunidad autónoma de destino","CCAA",12,558,28,"2018","null",1712044800000
"GDVE",37670,"Distribución del gasto en destino realizado en cada comunidad autónoma según país de residencia","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",37734,"Distribución del gasto en destino realizado en cada comunidad autónoma según país de residencia","CCAA",12,558,28,"2018","null",1712044800000
"GDVE",37671,"Distribución del gasto en destino de cada país de residencia según comunidad autónoma","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",37735,"Distribución del gasto en destino de cada país de residencia según comunidad autónoma","CCAA",12,558,28,"2018","null",1712044800000
"GDVE",37672,"Gasto medio diario por visitante según comunidad autónoma y país de residencia","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",37736,"Gasto medio diario por visitante según comunidad autónoma y país de residencia","CCAA",12,558,28,"2018","null",1712044800000
"GDVE",37673,"Gasto medio por visitante según comunidad autónoma y país de residencia","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",37737,"Gasto medio por visitante según comunidad autónoma y país de residencia","CCAA",12,558,28,"2018","null",1712044800000
"GDVE",39367,"Gasto en destino según comunidad autónoma y país de residencia","CCAA",3,559,19,"2018","null",1735894800000
"GDVE",39369,"Gasto en destino según comunidad autónoma y país de residencia","CCAA",12,558,28,"2018","null",1712044800000
"VTE",39364,"Viviendas turísticas, plazas y plazas por vivienda turística. Total nacional, comunidades autónomas y provincias","NAC-CCAA-PROV",1,556,8,"2020","null",1737622800000
"VTE",46141,"Viviendas turísticas, plazas, plazas por vivienda turística y porcentaje de viviendas turísticas sobre el total de viviendas censadas en 2011. Total nacional, comunidades autónomas y provincias","NAC-CCAA-PROV",1,556,8,"2020","null",1737622800000
"VTE",39363,"Viviendas turísticas, plazas y plazas por vivienda turística. Municipios","NAC-CCAA-PROV-MUN",1,556,8,"2020","null",1737622800000
"VTE",39365,"Porcentaje de viviendas turísticas sobre el total de viviendas censadas. Total nacional, comunidades autónomas y provincias","NAC-CCAA-PROV",1,556,8,"2020","null",1737622800000
"VTE",39366,"Porcentaje de viviendas turísticas sobre el total de viviendas censadas. Municipios","NAC-CCAA-PROV-MUN",1,556,8,"2020","null",1737622800000
"TMOV",51361,"Número de turistas, pernoctaciones y duración media mensuales por continente, país de residencia o agrupación de países.","NAC",1,595,7,"2019","null",1738573200000
"TMOV",52046,"Número de turistas, pernoctaciones y duración media por CCAA de destino, desglosados por continente y país de residencia.","NAC-CCAA",1,595,7,"2019","null",1738573200000
"TMOV",52530,"RECEPTOR - Número de viajes, pernoctaciones y duración media mensuales por continente y país de destino, desglosados CCAA,PROV de origen.","NAC-CCAA-PROV",1,595,7,"2019","null",1738573200000
"TMOV",52047,"Número de turistas, pernoctaciones y duración media por provincia de destino, desglosados por continente y país de residencia.","NAC-PROV",1,595,7,"2019","null",1738573200000
"TMOV",52048,"RECEPTOR - Número de turistas mensuales por municipio de destino, desglosados por continente y país de residencia.","NAC-MUN",1,595,7,"2019","null",1738573200000
