RAW_CITY_DES,ORIGIN_DATA_ID,CITY_DES,CITY_ID,LOAD_TIME
Periana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Periana,29079,2024-06-18 10:51:35.414 +0200
Badalona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Badalona,08015,2024-06-18 10:51:35.414 +0200
Rafelbunyol,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rafelbunyol,46207,2024-06-18 10:51:35.414 +0200
Aielo de Malferit,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aielo de Malferit,46042,2024-06-18 10:51:35.414 +0200
Benlloc,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benlloc,12029,2024-06-18 10:51:35.414 +0200
Castelló de la Plana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castelló de la Plana,12040,2024-06-18 10:51:35.414 +0200
Cunit,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cunit,43051,2024-06-18 10:51:35.414 +0200
Calamocha,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calamocha,44050,2024-06-18 10:51:35.414 +0200
Mas de las Matas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mas de las Matas,44145,2024-06-18 10:51:35.414 +0200
Alfarnate,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alfarnate,29003,2024-06-18 10:51:35.414 +0200
Chipiona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Chipiona,11016,2024-06-18 10:51:35.414 +0200
Arahal,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arahal,41011,2024-06-18 10:51:35.414 +0200
Sénia (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Sénia, La",43044,2024-06-18 10:51:35.414 +0200
Beceite,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Beceite,44037,2024-06-18 10:51:35.414 +0200
Alameda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alameda,29001,2024-06-18 10:51:35.414 +0200
Bormujos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bormujos,41017,2024-06-18 10:51:35.414 +0200
Guillena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guillena,41049,2024-06-18 10:51:35.414 +0200
Barcarrota,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Barcarrota,06016,2024-06-18 10:51:35.414 +0200
Olvera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Olvera,11024,2024-06-18 10:51:35.414 +0200
Torrelles de Foix,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torrelles de Foix,08288,2024-06-18 10:51:35.414 +0200
Olot,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Olot,17114,2024-06-18 10:51:35.414 +0200
Yátova,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Yátova,46261,2024-06-18 10:51:35.414 +0200
Valdemoro-Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valdemoro-Sierra,16227,2024-06-18 10:51:35.414 +0200
Jumilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jumilla,30022,2024-06-18 10:51:35.414 +0200
Prat de Llobregat (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Prat de Llobregat, El",08169,2024-06-18 10:51:35.414 +0200
Sant Mateu,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Mateu,12100,2024-06-18 10:51:35.414 +0200
Bisbal del Penedčs (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Bisbal del Penedès, La",43028,2024-06-18 10:51:35.414 +0200
Vélez-Málaga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vélez-Málaga,29094,2024-06-18 10:51:35.414 +0200
Cabra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cabra,14013,2024-06-18 10:51:35.414 +0200
Alaró,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alaró,07001,2024-06-18 10:51:35.414 +0200
Lloret de Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lloret de Mar,17095,2024-06-18 10:51:35.414 +0200
Vélez de Benaudalla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vélez de Benaudalla,18184,2024-06-18 10:51:35.414 +0200
Gavŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gavà,08089,2024-06-18 10:51:35.414 +0200
Polinyŕ de Xúquer,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Polinyà de Xúquer,46197,2024-06-18 10:51:35.414 +0200
Casas de Benítez,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casas de Benítez,16060,2024-06-18 10:51:35.414 +0200
Santa Marta,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Marta,COSMR,2024-06-18 10:51:35.414 +0200
Gandesa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gandesa,43064,2024-06-18 10:51:35.414 +0200
Castilléjar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castilléjar,18045,2024-06-18 10:51:35.414 +0200
Zubia (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Zubia, La",18193,2024-06-18 10:51:35.414 +0200
Barcelona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Barcelona,VEBLA,2024-06-18 10:51:35.414 +0200
Terrassa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Terrassa,08279,2024-06-18 10:51:35.414 +0200
Corteconcepción,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Corteconcepción,21024,2024-06-18 10:51:35.414 +0200
Mataró,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mataró,08121,2024-06-18 10:51:35.414 +0200
Posadas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Posadas,ARPSS,2024-06-18 10:51:35.414 +0200
Casasimarro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casasimarro,16066,2024-06-18 10:51:35.414 +0200
Casas de Fernando Alonso,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casas de Fernando Alonso,16061,2024-06-18 10:51:35.414 +0200
Cheste,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cheste,46109,2024-06-18 10:51:35.414 +0200
Vila-real,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vila-real,PTVRL,2024-06-18 10:51:35.414 +0200
Sant Joan de Moró,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Joan de Moró,12902,2024-06-18 10:51:35.414 +0200
Sanlúcar la Mayor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sanlúcar la Mayor,41087,2024-06-18 10:51:35.414 +0200
Pobo (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pobo, El",44185,2024-06-18 10:51:35.414 +0200
Rubielos de Mora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rubielos de Mora,44201,2024-06-18 10:51:35.414 +0200
Puebla de Valverde (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Puebla de Valverde, La",44192,2024-06-18 10:51:35.414 +0200
Caldes de Montbui,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Caldes de Montbui,08033,2024-06-18 10:51:35.414 +0200
Jonquera (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Jonquera, La",17086,2024-06-18 10:51:35.414 +0200
Arenas del Rey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arenas del Rey,18020,2024-06-18 10:51:35.414 +0200
Picazo (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Picazo, El",16158,2024-06-18 10:51:35.414 +0200
Camporrobles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Camporrobles,46080,2024-06-18 10:51:35.414 +0200
Sant Andreu de Llavaneres,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Andreu de Llavaneres,08197,2024-06-18 10:51:35.414 +0200
Ascó,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ascó,43019,2024-06-18 10:51:35.414 +0200
Estepona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Estepona,29051,2024-06-18 10:51:35.414 +0200
Écija,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Écija,41039,2024-06-18 10:51:35.414 +0200
Puerto de Santa María (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Puerto de Santa María, El",11027,2024-06-18 10:51:35.414 +0200
Palma del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Palma del Río,14049,2024-06-18 10:51:35.414 +0200
Haría,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Haría,35010,2024-06-18 10:51:35.414 +0200
Morón de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Morón de la Frontera,41065,2024-06-18 10:51:35.414 +0200
Peligros,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Peligros,18153,2024-06-18 10:51:35.414 +0200
Lepe,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lepe,21044,2024-06-18 10:51:35.414 +0200
Almonaster la Real,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almonaster la Real,21004,2024-06-18 10:51:35.414 +0200
Fuentes de Andalucía,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuentes de Andalucía,41042,2024-06-18 10:51:35.414 +0200
Olivenza,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Olivenza,06095,2024-06-18 10:51:35.414 +0200
Alanís,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alanís,41002,2024-06-18 10:51:35.414 +0200
Aljaraque,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aljaraque,21002,2024-06-18 10:51:35.414 +0200
Huétor Tájar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Huétor Tájar,18100,2024-06-18 10:51:35.414 +0200
Corrales (Los),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Corrales, Los",41037,2024-06-18 10:51:35.414 +0200
Minglanilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Minglanilla,16125,2024-06-18 10:51:35.414 +0200
Gestalgar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gestalgar,46133,2024-06-18 10:51:35.414 +0200
Fuente de Pedro Naharro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuente de Pedro Naharro,16086,2024-06-18 10:51:35.414 +0200
Ronda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ronda,29084,2024-06-18 10:51:35.414 +0200
Casas de Ves,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casas de Ves,02023,2024-06-18 10:51:35.414 +0200
Montijo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montijo,06088,2024-06-18 10:51:35.414 +0200
Vejer de la Frontera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vejer de la Frontera,11039,2024-06-18 10:51:35.414 +0200
Obejo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Obejo,14047,2024-06-18 10:51:35.414 +0200
Fernán-Núńez,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fernán-Núñez,14027,2024-06-18 10:51:35.414 +0200
Cornellŕ de Llobregat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cornellà de Llobregat,08073,2024-06-18 10:51:35.414 +0200
Golmés,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Golmés,25099,2024-06-18 10:51:35.414 +0200
Atalaya del Cańavate,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Atalaya del Cañavate,16026,2024-06-18 10:51:35.414 +0200
Santa María del Campo Rus,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa María del Campo Rus,16195,2024-06-18 10:51:35.414 +0200
Cubelles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cubelles,08074,2024-06-18 10:51:35.414 +0200
Pozo Cańada,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pozo Cañada,02901,2024-06-18 10:51:35.414 +0200
Monreal del Campo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Monreal del Campo,44153,2024-06-18 10:51:35.414 +0200
Dońa Mencía,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Doña Mencía,14022,2024-06-18 10:51:35.414 +0200
Fuentealbilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuentealbilla,02034,2024-06-18 10:51:35.414 +0200
Palafrugell,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Palafrugell,17117,2024-06-18 10:51:35.414 +0200
Buenavista del Norte,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Buenavista del Norte,38010,2024-06-18 10:51:35.414 +0200
Santa Úrsula,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Úrsula,38039,2024-06-18 10:51:35.414 +0200
Garachico,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Garachico,38015,2024-06-18 10:51:35.414 +0200
Arrecife,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arrecife,35004,2024-06-18 10:51:35.414 +0200
Rosario (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Rosario, El",38032,2024-06-18 10:51:35.414 +0200
Tinajo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tinajo,35029,2024-06-18 10:51:35.414 +0200
Albacete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Albacete,02003,2024-06-18 10:51:35.414 +0200
Bigastro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bigastro,03044,2024-06-18 10:51:35.414 +0200
Chiva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Chiva,46111,2024-06-18 10:51:35.414 +0200
Castalla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castalla,03053,2024-06-18 10:51:35.414 +0200
Sauzal (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Sauzal, El",38041,2024-06-18 10:51:35.414 +0200
Xŕtiva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Xàtiva,46145,2024-06-18 10:51:35.414 +0200
Pego,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pego,03102,2024-06-18 10:51:35.414 +0200
Benidorm,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benidorm,03031,2024-06-18 10:51:35.414 +0200
Eliana (l'),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Eliana, l'",46116,2024-06-18 10:51:35.414 +0200
Sant Joan d'Alacant,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Joan d'Alacant,03119,2024-06-18 10:51:35.414 +0200
Munera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Munera,02053,2024-06-18 10:51:35.414 +0200
Capdepera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Capdepera,07014,2024-06-18 10:51:35.414 +0200
Mazarrón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mazarrón,30026,2024-06-18 10:51:35.414 +0200
Llaurí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llaurí,46155,2024-06-18 10:51:35.414 +0200
Betxí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Betxí,12021,2024-06-18 10:51:35.414 +0200
Jerez de los Caballeros,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jerez de los Caballeros,06070,2024-06-18 10:51:35.414 +0200
Almŕssera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almàssera,46032,2024-06-18 10:51:35.414 +0200
Arona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arona,SBRNA,2024-06-18 10:51:35.414 +0200
Elda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Elda,03066,2024-06-18 10:51:35.414 +0200
Pinós (el)/Pinoso,AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pinós, el/Pinoso",03105,2024-06-18 10:51:35.414 +0200
Torremolinos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torremolinos,29901,2024-06-18 10:51:35.414 +0200
Palmas de Gran Canaria (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Palmas de Gran Canaria, Las",35016,2024-06-18 10:51:35.414 +0200
Rojales,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Rojales,03113,2024-06-18 10:51:35.414 +0200
Xeraco,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Xeraco,46143,2024-06-18 10:51:35.414 +0200
Sencelles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sencelles,07047,2024-06-18 10:51:35.414 +0200
Villena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villena,03140,2024-06-18 10:51:35.414 +0200
Saelices,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Saelices,16186,2024-06-18 10:51:35.414 +0200
Manises,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Manises,46159,2024-06-18 10:51:35.414 +0200
Almonte,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almonte,21005,2024-06-18 10:51:35.414 +0200
Iglesuela del Cid (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Iglesuela del Cid, La",44126,2024-06-18 10:51:35.414 +0200
Sagunt/Sagunto,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sagunt/Sagunto,46220,2024-06-18 10:51:35.414 +0200
Alcalá del Júcar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcalá del Júcar,02007,2024-06-18 10:51:35.414 +0200
Alcalalí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcalalí,03006,2024-06-18 10:51:35.414 +0200
Picanya,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Picanya,46193,2024-06-18 10:51:35.414 +0200
Domeńo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Domeño,46114,2024-06-18 10:51:35.414 +0200
Tarragona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tarragona,43148,2024-06-18 10:51:35.414 +0200
Benicarló,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benicarló,12027,2024-06-18 10:51:35.414 +0200
Flix,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Flix,43060,2024-06-18 10:51:35.414 +0200
Deltebre,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Deltebre,43901,2024-06-18 10:51:35.414 +0200
Escucha,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Escucha,44099,2024-06-18 10:51:35.414 +0200
Casabermeja,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Casabermeja,29039,2024-06-18 10:51:35.414 +0200
San Roque,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Roque,11033,2024-06-18 10:51:35.414 +0200
Alfacar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alfacar,18011,2024-06-18 10:51:35.414 +0200
Cádiz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cádiz,11012,2024-06-18 10:51:35.414 +0200
Moncada,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Moncada,46171,2024-06-18 10:51:35.414 +0200
Torelló,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torelló,08285,2024-06-18 10:51:35.414 +0200
Vistabella del Maestrat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vistabella del Maestrat,12139,2024-06-18 10:51:35.414 +0200
Utrillas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Utrillas,44238,2024-06-18 10:51:35.414 +0200
Sarrión,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sarrión,44210,2024-06-18 10:51:35.414 +0200
Benamejí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benamejí,14010,2024-06-18 10:51:35.414 +0200
Lantejuela,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lantejuela,41052,2024-06-18 10:51:35.414 +0200
Fuente del Maestre,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuente del Maestre,06054,2024-06-18 10:51:35.414 +0200
Quintana de la Serena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Quintana de la Serena,06109,2024-06-18 10:51:35.414 +0200
Higuera de la Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Higuera de la Sierra,21038,2024-06-18 10:51:35.414 +0200
Esplugues de Llobregat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Esplugues de Llobregat,08077,2024-06-18 10:51:35.414 +0200
Molvízar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Molvízar,18133,2024-06-18 10:51:35.414 +0200
Calafell,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calafell,43037,2024-06-18 10:51:35.414 +0200
Sevilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sevilla,41091,2024-06-18 10:51:35.414 +0200
Ardales,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ardales,29018,2024-06-18 10:51:35.414 +0200
Aznalcázar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aznalcázar,41012,2024-06-18 10:51:35.414 +0200
Castilblanco de los Arroyos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castilblanco de los Arroyos,41027,2024-06-18 10:51:35.414 +0200
Villanueva de los Castillejos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva de los Castillejos,21076,2024-06-18 10:51:35.414 +0200
Montilla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montilla,14042,2024-06-18 10:51:35.414 +0200
Santos de Maimona (Los),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Santos de Maimona, Los",06122,2024-06-18 10:51:35.414 +0200
Blanes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Blanes,17023,2024-06-18 10:51:35.414 +0200
Albuńol,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Albuñol,18006,2024-06-18 10:51:35.414 +0200
San Silvestre de Guzmán,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Silvestre de Guzmán,21066,2024-06-18 10:51:35.414 +0200
Toro (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Toro, El",12115,2024-06-18 10:51:35.414 +0200
Sarral,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sarral,43142,2024-06-18 10:51:35.414 +0200
Estepa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Estepa,41041,2024-06-18 10:51:35.414 +0200
Alcora (l'),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Alcora, l'",12005,2024-06-18 10:51:35.414 +0200
Marbella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Marbella,29069,2024-06-18 10:51:35.414 +0200
Aznalcóllar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aznalcóllar,41013,2024-06-18 10:51:35.414 +0200
Salvatierra de los Barros,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Salvatierra de los Barros,06117,2024-06-18 10:51:35.414 +0200
Andratx,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Andratx,07005,2024-06-18 10:51:35.414 +0200
Torreblanca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torreblanca,12117,2024-06-18 10:51:35.414 +0200
Lebrija,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lebrija,41053,2024-06-18 10:51:35.414 +0200
Medina-Sidonia,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Medina Sidonia,11023,2024-06-18 10:51:35.414 +0200
Illora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Íllora,18102,2024-06-18 10:51:35.414 +0200
Madrigueras,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Madrigueras,02045,2024-06-18 10:51:35.414 +0200
Olivares de Júcar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Olivares de Júcar,16139,2024-06-18 10:51:35.414 +0200
Arroyo de San Serván,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arroyo de San Serván,06012,2024-06-18 10:51:35.414 +0200
Almodóvar del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almodóvar del Río,14005,2024-06-18 10:51:35.414 +0200
Puerto Real,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puerto Real,11028,2024-06-18 10:51:35.414 +0200
Quesa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Quesa,46206,2024-06-18 10:51:35.414 +0200
Cortes de Arenoso,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cortes de Arenoso,12048,2024-06-18 10:51:35.414 +0200
Málaga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Málaga,29067,2024-06-18 10:51:35.414 +0200
Mérida,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mérida,VEMRD,2024-06-18 10:51:35.414 +0200
Girona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Girona,17079,2024-06-18 10:51:35.414 +0200
Tivissa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Tivissa,43150,2024-06-18 10:51:35.414 +0200
Belinchón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Belinchón,16032,2024-06-18 10:51:35.414 +0200
Campillo de Altobuey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Campillo de Altobuey,16042,2024-06-18 10:51:35.414 +0200
Castillo de las Guardas (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Castillo de las Guardas, El",41031,2024-06-18 10:51:35.414 +0200
Eivissa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Eivissa,07026,2024-06-18 10:51:35.414 +0200
Altura,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Altura,12012,2024-06-18 10:51:35.414 +0200
Sanlúcar de Barrameda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sanlúcar de Barrameda,11032,2024-06-18 10:51:35.414 +0200
Sant Cebriŕ de Vallalta,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Cebrià de Vallalta,08203,2024-06-18 10:51:35.414 +0200
Espluga de Francolí (L'),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Espluga de Francolí, L'",43054,2024-06-18 10:51:35.414 +0200
Motril,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Motril,18140,2024-06-18 10:51:35.414 +0200
Gerena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gerena,41045,2024-06-18 10:51:35.414 +0200
Isla Cristina,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Isla Cristina,21042,2024-06-18 10:51:35.414 +0200
Jabugo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jabugo,21043,2024-06-18 10:51:35.414 +0200
Monesterio,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Monesterio,06085,2024-06-18 10:51:35.414 +0200
Benalup-Casas Viejas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Benalup-Casas Viejas,11901,2024-06-18 10:51:35.414 +0200
Guareńa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guareña,06060,2024-06-18 10:51:35.414 +0200
Vilanova i la Geltrú,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilanova i la Geltrú,08307,2024-06-18 10:51:35.414 +0200
Pobla de Montornčs (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pobla de Montornès, La",43111,2024-06-18 10:51:35.414 +0200
Dosrius,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Dosrius,08075,2024-06-18 10:51:35.414 +0200
Villanueva del Rey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva del Rey,14071,2024-06-18 10:51:35.414 +0200
Alpera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alpera,02010,2024-06-18 10:51:35.414 +0200
Alcalá de los Gazules,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alcalá de los Gazules,11001,2024-06-18 10:51:35.414 +0200
Adamuz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Adamuz,14001,2024-06-18 10:51:35.414 +0200
Arenys de Munt,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arenys de Munt,08007,2024-06-18 10:51:35.414 +0200
